Order Date,Brand,shoe,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Order year,Order month,Order day,Release year,Release month,Release day,average_sale_price,shoe_premium,annual_high,mark_up,log_shoe_premium
2018-06-21, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,487,220,2017-02-25,12.0,California,2018,6,21,2017,2,25,361.27220573689414,0.6421463897131552,,267,-0.44293897992504017
2018-06-21, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,10.5,California,2018,6,21,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-06-21, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,473,220,2017-02-25,9.5,Virginia,2018,6,21,2017,2,25,361.27220573689414,0.6421463897131552,,253,-0.44293897992504017
2018-06-22, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,449,220,2017-02-25,9.0,California,2018,6,22,2017,2,25,361.27220573689414,0.6421463897131552,,229,-0.44293897992504017
2018-06-22, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,471,220,2017-02-25,10.0,New Jersey,2018,6,22,2017,2,25,361.27220573689414,0.6421463897131552,,251,-0.44293897992504017
2018-06-22, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,470,220,2017-02-25,9.5,Missouri,2018,6,22,2017,2,25,361.27220573689414,0.6421463897131552,,250,-0.44293897992504017
2018-06-22, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,540,220,2017-02-25,6.0,Oregon,2018,6,22,2017,2,25,361.27220573689414,0.6421463897131552,,320,-0.44293897992504017
2018-06-23, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,472,220,2017-02-25,10.0,Missouri,2018,6,23,2017,2,25,361.27220573689414,0.6421463897131552,,252,-0.44293897992504017
2018-06-23, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,480,220,2017-02-25,13.0,North Carolina,2018,6,23,2017,2,25,361.27220573689414,0.6421463897131552,,260,-0.44293897992504017
2018-06-23, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,478,220,2017-02-25,9.5,California,2018,6,23,2017,2,25,361.27220573689414,0.6421463897131552,,258,-0.44293897992504017
2018-06-23, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,535,220,2017-02-25,12.5,Florida,2018,6,23,2017,2,25,361.27220573689414,0.6421463897131552,,315,-0.44293897992504017
2018-06-23, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,469,220,2017-02-25,11.0,New York,2018,6,23,2017,2,25,361.27220573689414,0.6421463897131552,,249,-0.44293897992504017
2018-06-23, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,480,220,2017-02-25,6.5,Illinois,2018,6,23,2017,2,25,361.27220573689414,0.6421463897131552,,260,-0.44293897992504017
2018-06-24, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,479,220,2017-02-25,13.0,Pennsylvania,2018,6,24,2017,2,25,361.27220573689414,0.6421463897131552,,259,-0.44293897992504017
2018-06-24, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,473,220,2017-02-25,9.5,New York,2018,6,24,2017,2,25,361.27220573689414,0.6421463897131552,,253,-0.44293897992504017
2018-06-24, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,469,220,2017-02-25,8.5,New York,2018,6,24,2017,2,25,361.27220573689414,0.6421463897131552,,249,-0.44293897992504017
2018-06-24, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,480,220,2017-02-25,10.5,Pennsylvania,2018,6,24,2017,2,25,361.27220573689414,0.6421463897131552,,260,-0.44293897992504017
2018-06-24, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,429,220,2017-02-25,14.0,Texas,2018,6,24,2017,2,25,361.27220573689414,0.6421463897131552,,209,-0.44293897992504017
2018-06-24, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,461,220,2017-02-25,9.5,Oregon,2018,6,24,2017,2,25,361.27220573689414,0.6421463897131552,,241,-0.44293897992504017
2018-06-24, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,560,220,2017-02-25,12.5,New Jersey,2018,6,24,2017,2,25,361.27220573689414,0.6421463897131552,,340,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,460,220,2017-02-25,9.5,Oregon,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,240,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,400,220,2017-02-25,14.0,Tennessee,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,180,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,475,220,2017-02-25,9.5,Texas,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,255,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,462,220,2017-02-25,8.5,Oregon,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,242,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,445,220,2017-02-25,8.0,Oregon,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,225,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,460,220,2017-02-25,9.5,Oregon,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,240,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,479,220,2017-02-25,10.5,New Jersey,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,259,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,461,220,2017-02-25,8.5,Oregon,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,241,-0.44293897992504017
2018-06-25, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,470,220,2017-02-25,11.0,Massachusetts,2018,6,25,2017,2,25,361.27220573689414,0.6421463897131552,,250,-0.44293897992504017
2018-06-26, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,470,220,2017-02-25,8.5,Tennessee,2018,6,26,2017,2,25,361.27220573689414,0.6421463897131552,,250,-0.44293897992504017
2018-06-26, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,455,220,2017-02-25,9.0,Oregon,2018,6,26,2017,2,25,361.27220573689414,0.6421463897131552,,235,-0.44293897992504017
2018-06-26, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,476,220,2017-02-25,9.5,Georgia,2018,6,26,2017,2,25,361.27220573689414,0.6421463897131552,,256,-0.44293897992504017
2018-06-26, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,8.0,Massachusetts,2018,6,26,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-06-26, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,494,220,2017-02-25,13.0,Iowa,2018,6,26,2017,2,25,361.27220573689414,0.6421463897131552,,274,-0.44293897992504017
2018-06-27, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,498,220,2017-02-25,7.5,California,2018,6,27,2017,2,25,361.27220573689414,0.6421463897131552,,278,-0.44293897992504017
2018-06-27, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,480,220,2017-02-25,12.0,Massachusetts,2018,6,27,2017,2,25,361.27220573689414,0.6421463897131552,,260,-0.44293897992504017
2018-06-27, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,10.5,Florida,2018,6,27,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-06-27, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,466,220,2017-02-25,10.0,Oregon,2018,6,27,2017,2,25,361.27220573689414,0.6421463897131552,,246,-0.44293897992504017
2018-06-27, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,505,220,2017-02-25,7.5,California,2018,6,27,2017,2,25,361.27220573689414,0.6421463897131552,,285,-0.44293897992504017
2018-06-27, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,452,220,2017-02-25,9.0,California,2018,6,27,2017,2,25,361.27220573689414,0.6421463897131552,,232,-0.44293897992504017
2018-06-28, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,8.0,Texas,2018,6,28,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-06-28, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,475,220,2017-02-25,10.0,Indiana,2018,6,28,2017,2,25,361.27220573689414,0.6421463897131552,,255,-0.44293897992504017
2018-06-28, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,430,220,2017-02-25,14.0,Illinois,2018,6,28,2017,2,25,361.27220573689414,0.6421463897131552,,210,-0.44293897992504017
2018-06-28, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,465,220,2017-02-25,12.0,Oregon,2018,6,28,2017,2,25,361.27220573689414,0.6421463897131552,,245,-0.44293897992504017
2018-06-29, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,525,220,2017-02-25,13.5,Washington,2018,6,29,2017,2,25,361.27220573689414,0.6421463897131552,,305,-0.44293897992504017
2018-06-29, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,523,220,2017-02-25,7.5,North Carolina,2018,6,29,2017,2,25,361.27220573689414,0.6421463897131552,,303,-0.44293897992504017
2018-06-29, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,480,220,2017-02-25,11.0,Missouri,2018,6,29,2017,2,25,361.27220573689414,0.6421463897131552,,260,-0.44293897992504017
2018-06-29, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,484,220,2017-02-25,12.0,Texas,2018,6,29,2017,2,25,361.27220573689414,0.6421463897131552,,264,-0.44293897992504017
2018-06-30, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,451,220,2017-02-25,10.0,Wisconsin,2018,6,30,2017,2,25,361.27220573689414,0.6421463897131552,,231,-0.44293897992504017
2018-06-30, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,470,220,2017-02-25,11.5,Nevada,2018,6,30,2017,2,25,361.27220573689414,0.6421463897131552,,250,-0.44293897992504017
2018-06-30, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,465,220,2017-02-25,10.0,Pennsylvania,2018,6,30,2017,2,25,361.27220573689414,0.6421463897131552,,245,-0.44293897992504017
2018-06-30, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,469,220,2017-02-25,5.0,New York,2018,6,30,2017,2,25,361.27220573689414,0.6421463897131552,,249,-0.44293897992504017
2018-07-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,471,220,2017-02-25,7.0,Oregon,2018,7,1,2017,2,25,361.27220573689414,0.6421463897131552,,251,-0.44293897992504017
2018-07-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,441,220,2017-02-25,9.0,Oregon,2018,7,1,2017,2,25,361.27220573689414,0.6421463897131552,,221,-0.44293897992504017
2018-07-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,465,220,2017-02-25,10.0,Pennsylvania,2018,7,1,2017,2,25,361.27220573689414,0.6421463897131552,,245,-0.44293897992504017
2018-07-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,465,220,2017-02-25,12.0,Texas,2018,7,1,2017,2,25,361.27220573689414,0.6421463897131552,,245,-0.44293897992504017
2018-07-01, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,469,220,2017-02-25,11.0,Florida,2018,7,1,2017,2,25,361.27220573689414,0.6421463897131552,,249,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,482,220,2017-02-25,13.0,New Jersey,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,262,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,460,220,2017-02-25,9.5,Pennsylvania,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,240,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,440,220,2017-02-25,8.0,Oregon,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,220,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,432,220,2017-02-25,9.0,New York,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,212,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,455,220,2017-02-25,8.0,Arizona,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,235,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,471,220,2017-02-25,7.0,Oregon,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,251,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,458,220,2017-02-25,8.5,Oregon,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,238,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,465,220,2017-02-25,12.0,Arizona,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,245,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,470,220,2017-02-25,7.0,Oregon,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,250,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,435,220,2017-02-25,9.0,Oregon,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,215,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,5.0,Oregon,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,443,220,2017-02-25,8.0,Oregon,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,223,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,475,220,2017-02-25,9.5,Ohio,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,255,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,532,220,2017-02-25,6.0,Wisconsin,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,312,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,10.0,California,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-02, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,440,220,2017-02-25,8.0,California,2018,7,2,2017,2,25,361.27220573689414,0.6421463897131552,,220,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,465,220,2017-02-25,10.5,California,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,245,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,447,220,2017-02-25,9.5,New York,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,227,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,424,220,2017-02-25,14.0,West Virginia,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,204,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,469,220,2017-02-25,11.5,Florida,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,249,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,473,220,2017-02-25,5.0,California,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,253,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,431,220,2017-02-25,9.0,Oregon,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,211,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,469,220,2017-02-25,11.5,Florida,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,249,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,451,220,2017-02-25,7.0,Oregon,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,231,-0.44293897992504017
2018-07-03, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,451,220,2017-02-25,9.5,Oregon,2018,7,3,2017,2,25,361.27220573689414,0.6421463897131552,,231,-0.44293897992504017
2018-07-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,412,220,2017-02-25,8.0,New York,2018,7,4,2017,2,25,361.27220573689414,0.6421463897131552,,192,-0.44293897992504017
2018-07-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,438,220,2017-02-25,8.0,New York,2018,7,4,2017,2,25,361.27220573689414,0.6421463897131552,,218,-0.44293897992504017
2018-07-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,447,220,2017-02-25,12.0,Florida,2018,7,4,2017,2,25,361.27220573689414,0.6421463897131552,,227,-0.44293897992504017
2018-07-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,485,220,2017-02-25,7.5,New Jersey,2018,7,4,2017,2,25,361.27220573689414,0.6421463897131552,,265,-0.44293897992504017
2018-07-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,510,220,2017-02-25,12.5,Florida,2018,7,4,2017,2,25,361.27220573689414,0.6421463897131552,,290,-0.44293897992504017
2018-07-04, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,449,220,2017-02-25,10.5,Pennsylvania,2018,7,4,2017,2,25,361.27220573689414,0.6421463897131552,,229,-0.44293897992504017
2018-07-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,10.0,California,2018,7,5,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,445,220,2017-02-25,10.0,Tennessee,2018,7,5,2017,2,25,361.27220573689414,0.6421463897131552,,225,-0.44293897992504017
2018-07-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,476,220,2017-02-25,5.5,Oregon,2018,7,5,2017,2,25,361.27220573689414,0.6421463897131552,,256,-0.44293897992504017
2018-07-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,441,220,2017-02-25,11.0,Oregon,2018,7,5,2017,2,25,361.27220573689414,0.6421463897131552,,221,-0.44293897992504017
2018-07-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,9.5,Florida,2018,7,5,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,441,220,2017-02-25,11.5,Texas,2018,7,5,2017,2,25,361.27220573689414,0.6421463897131552,,221,-0.44293897992504017
2018-07-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,449,220,2017-02-25,10.5,Massachusetts,2018,7,5,2017,2,25,361.27220573689414,0.6421463897131552,,229,-0.44293897992504017
2018-07-05, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,430,220,2017-02-25,8.0,Minnesota,2018,7,5,2017,2,25,361.27220573689414,0.6421463897131552,,210,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,9.5,Oregon,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,443,220,2017-02-25,11.0,Texas,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,223,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,410,220,2017-02-25,4.0,California,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,190,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,460,220,2017-02-25,11.5,Delaware,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,240,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,455,220,2017-02-25,10.0,New York,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,235,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,9.5,Oregon,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,455,220,2017-02-25,11.0,Minnesota,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,235,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,10.5,Florida,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,424,220,2017-02-25,14.0,California,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,204,-0.44293897992504017
2018-07-06, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,437,220,2017-02-25,4.0,Hawaii,2018,7,6,2017,2,25,361.27220573689414,0.6421463897131552,,217,-0.44293897992504017
2018-07-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,432,220,2017-02-25,9.0,Washington,2018,7,7,2017,2,25,361.27220573689414,0.6421463897131552,,212,-0.44293897992504017
2018-07-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,410,220,2017-02-25,14.0,New York,2018,7,7,2017,2,25,361.27220573689414,0.6421463897131552,,190,-0.44293897992504017
2018-07-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,455,220,2017-02-25,11.0,Arizona,2018,7,7,2017,2,25,361.27220573689414,0.6421463897131552,,235,-0.44293897992504017
2018-07-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,438,220,2017-02-25,9.0,Oklahoma,2018,7,7,2017,2,25,361.27220573689414,0.6421463897131552,,218,-0.44293897992504017
2018-07-07, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,464,220,2017-02-25,11.0,California,2018,7,7,2017,2,25,361.27220573689414,0.6421463897131552,,244,-0.44293897992504017
2018-07-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,432,220,2017-02-25,10.0,California,2018,7,8,2017,2,25,361.27220573689414,0.6421463897131552,,212,-0.44293897992504017
2018-07-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,442,220,2017-02-25,10.0,California,2018,7,8,2017,2,25,361.27220573689414,0.6421463897131552,,222,-0.44293897992504017
2018-07-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,454,220,2017-02-25,9.5,California,2018,7,8,2017,2,25,361.27220573689414,0.6421463897131552,,234,-0.44293897992504017
2018-07-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,433,220,2017-02-25,8.0,New York,2018,7,8,2017,2,25,361.27220573689414,0.6421463897131552,,213,-0.44293897992504017
2018-07-08, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,470,220,2017-02-25,7.5,New Jersey,2018,7,8,2017,2,25,361.27220573689414,0.6421463897131552,,250,-0.44293897992504017
2018-07-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,431,220,2017-02-25,9.0,Oregon,2018,7,9,2017,2,25,361.27220573689414,0.6421463897131552,,211,-0.44293897992504017
2018-07-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,499,220,2017-02-25,7.0,New Jersey,2018,7,9,2017,2,25,361.27220573689414,0.6421463897131552,,279,-0.44293897992504017
2018-07-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,9.5,California,2018,7,9,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,441,220,2017-02-25,9.5,Oregon,2018,7,9,2017,2,25,361.27220573689414,0.6421463897131552,,221,-0.44293897992504017
2018-07-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,430,220,2017-02-25,9.0,Oregon,2018,7,9,2017,2,25,361.27220573689414,0.6421463897131552,,210,-0.44293897992504017
2018-07-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,10.0,Nevada,2018,7,9,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,451,220,2017-02-25,11.5,California,2018,7,9,2017,2,25,361.27220573689414,0.6421463897131552,,231,-0.44293897992504017
2018-07-09, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,13.0,Florida,2018,7,9,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,420,220,2017-02-25,10.5,Illinois,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,200,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,440,220,2017-02-25,10.5,New York,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,220,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,439,220,2017-02-25,11.0,Oregon,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,219,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,463,220,2017-02-25,10.5,California,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,243,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,448,220,2017-02-25,8.0,Alabama,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,228,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,498,220,2017-02-25,7.0,Illinois,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,278,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,422,220,2017-02-25,11.0,New York,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,202,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,444,220,2017-02-25,4.0,New Jersey,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,224,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,447,220,2017-02-25,11.0,Texas,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,227,-0.44293897992504017
2018-07-10, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,420,220,2017-02-25,10.5,Texas,2018,7,10,2017,2,25,361.27220573689414,0.6421463897131552,,200,-0.44293897992504017
2018-07-11, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,460,220,2017-02-25,9.5,California,2018,7,11,2017,2,25,361.27220573689414,0.6421463897131552,,240,-0.44293897992504017
2018-07-11, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,450,220,2017-02-25,11.0,Virginia,2018,7,11,2017,2,25,361.27220573689414,0.6421463897131552,,230,-0.44293897992504017
